Feature A,Feature B,Feature C,Feature D,Feature E,Feature F,Feature G,Feature H,Feature I,Feature J,Feature K,Feature L
2531.647835,13509.46904,1694.97083,2536.834318,1759.203263,35.85946206,1117.457308,4.68343551,4.782680081,18.34867151,46.20423864,46.58994132
2591.510194,13352.30584,1705.803563,2525.54942,1863.613989,36.2325037,1123.82048,4.89631214,4.497890982,18.23631473,45.23433827,44.54457521
2600.973728,14338.9448,1619.310198,2497.954296,1758.786644,37.04807749,1139.567978,4.854630937,4.67772791,19.49333486,43.7640684,46.25336841
2586.8864,13949.11986,1638.529085,2684.352363,1899.147508,35.88408716,1123.995777,4.747204308,4.602841547,18.20747236,45.43019078,43.37105146
2608.203609,13549.35813,1603.193051,2620.303197,1800.404453,35.82272175,1101.566487,4.618770982,4.77610262,19.1915294,42.93899256,43.5345561
2587.161114,14061.23559,1631.956328,2576.411377,1791.867324,38.73267635,1140.942002,4.556376176,4.51091174,17.8773806,44.57892043,43.46941872
2527.436223,13875.40078,1623.585284,2581.218724,1927.014357,36.59774905,1158.299515,4.713977875,4.469214474,19.14286636,43.79152456,43.93735089
2563.515555,13392.87023,1668.847041,2570.362493,1975.344983,37.02428775,1197.541712,4.602117463,4.623771479,19.35972017,43.8562824,43.79276692
2602.646697,13415.42958,1660.613812,2479.396034,2058.724263,38.61106896,1141.096367,4.651252876,4.649199359,18.12997304,43.92278691,44.65617919
2636.161196,13205.24016,1743.280106,2592.206378,2033.880013,36.92946196,1160.930237,4.919993582,4.707980732,18.61792582,44.15939822,45.17016254
2542.369698,14282.06192,1669.650444,2525.172662,2122.833023,37.0298549,1186.525067,4.961035228,4.620268831,17.88544849,45.67349295,45.79834807
2545.564136,13826.05144,1673.099368,2500.192147,2136.38529,37.03084055,1103.499055,4.71461466,4.695641132,19.64850142,43.54556358,45.24314293
2552.119116,14229.29655,1745.041594,2656.373199,2002.466539,36.80956832,1119.408103,4.547929668,4.520105273,19.20597126,44.224863,46.80697439
2590.698391,13574.48807,1623.785896,2545.115384,2085.231346,37.70918225,1174.105215,4.722422242,4.478712727,18.68138798,45.02709956,45.54837956
2632.570754,13973.86439,1636.157185,2567.683999,2069.522308,37.58680947,1174.814761,4.539674535,4.62906392,19.58475713,43.49777586,47.4005821
2632.159571,13657.56078,1599.356892,2565.94186,1997.846427,37.73659754,1123.839743,4.786544365,4.571806603,18.59742747,45.81628359,46.44445473
2622.831817,14247.81145,1627.012185,2591.829008,1837.883941,36.68142183,1123.051128,4.575376322,4.807482404,17.90451021,46.4547062,44.39919479
2562.899875,13428.22868,1688.577539,2666.661395,1947.486393,37.48707373,1154.55381,4.790882025,4.393733804,17.92837091,43.96833558,44.55584535
2581.743626,13466.54695,1642.536529,2558.452591,1866.514612,36.89782169,1106.100041,4.851429068,4.465204635,19.50630286,42.36677042,43.75130484
2632.195514,14104.15556,1680.283101,2498.938407,1907.758748,38.939257,1160.450965,4.832783211,4.410209997,18.52893188,42.77626889,43.77812665
2555.077766,13735.65391,1673.759835,2601.717498,1844.492414,37.29333542,1140.618708,4.706135765,4.629503068,19.04455028,46.38231108,46.10770055
2724.559715,13974.29666,1629.594977,2593.852886,1804.774134,37.13916223,1167.790371,4.957260387,4.406543357,19.63961508,42.87186765,46.52542041
2661.244445,13855.52998,1709.580149,2636.54732,1880.47773,36.84238785,1145.039694,4.803808465,4.459347314,19.03715877,44.3161024,45.23289672
2582.065246,14018.53126,1752.455627,2510.361107,1900.928365,37.30011986,1108.138935,4.826050259,4.559911635,19.42203061,44.98253626,46.25374002
2736.781056,13292.92442,1729.828171,2547.557934,1833.548348,38.3086677,1151.042226,4.897229455,4.675799038,18.14450858,42.92844576,45.16914079
2745.714219,13717.27541,1727.599315,2477.268641,1861.281486,37.47068293,1128.863477,4.624069285,4.503830135,18.62204657,42.2852184,43.87616588
2591.391261,13404.19685,1667.673506,2547.568117,2025.207015,37.26641091,1154.824662,4.663898475,4.551282605,19.21507362,44.15042962,44.42780067
2620.07788,13958.19058,1653.81482,2479.750991,2138.538103,38.61079737,1114.398964,4.652923555,4.511580501,18.25408223,44.06842623,44.32304054
2589.265089,13863.30754,1699.702828,2485.863242,2081.909736,36.40157683,1103.417378,4.91767351,4.533435575,19.39812443,42.66386735,46.41450977
2619.339224,13455.81541,1709.026085,2564.666058,2061.739973,36.81392656,1144.589559,4.636443037,4.376762265,19.69275187,43.28803468,46.82491578
2649.261525,14403.79305,1712.711214,2501.549014,2087.651279,36.12387568,1147.798813,4.518382011,4.422071188,19.81419904,42.94792316,43.40345535
2597.378946,13715.6737,1700.122973,2642.407376,2039.627714,38.1607554,1129.501892,4.641769866,4.389601112,19.20979669,42.46285258,45.11119909
2604.297195,13788.2407,1713.741514,2684.25505,2159.177173,37.8082505,1182.143959,4.563985232,4.72288241,19.17386841,42.41912708,46.6754677
2561.192962,13393.70051,1747.248613,2540.844521,2150.861674,37.11264921,1170.484635,4.904016496,4.735578483,18.43114483,46.2980874,45.13821426
2625.628043,14051.32856,1604.352404,2544.648063,2061.919781,39.05871971,1164.73119,4.569171,4.473786704,19.19805577,42.61015484,44.18014465
2669.074512,14034.76173,1666.677943,2583.282651,1969.752044,37.78996294,1159.709953,4.964739062,4.481086293,18.43748916,46.16948666,44.00435072
2642.593996,13750.32227,1668.848193,2581.649842,2037.205333,36.33887292,1128.065585,4.574044349,4.473422174,19.63727628,43.94058129,44.51997255
2562.655391,14339.16177,1630.126837,2581.17857,1923.658306,37.76025367,1086.48951,4.882803079,4.666231407,19.75930326,42.87734171,44.69534005
2634.41686,13564.0993,1622.32262,2650.088586,1788.059705,38.79700491,1110.127201,4.825448337,4.632627555,19.5545592,44.90695403,44.84181919
2686.319926,14242.99375,1585.047358,2451.006015,1810.979816,38.74630047,1135.712131,4.645400768,4.606909213,18.8720041,43.78715923,43.25661589
2696.409102,13684.99834,1620.820796,2587.492108,1798.516838,37.77842477,1113.158059,4.688657674,4.404867072,18.30418602,43.31775427,43.93104167
2651.914271,14247.28595,1686.454917,2564.110861,1820.806616,37.5628326,1152.91024,4.738854368,4.731773168,19.00355167,45.76288839,46.60971946
2543.236255,14127.9387,1570.934408,2452.333823,1772.71091,36.6043951,1177.329953,4.564875647,4.420643666,18.3684182,43.66983223,45.13847011
2716.964988,13694.51066,1696.915653,2530.089025,1853.956682,38.6262958,1147.504738,4.629373545,4.544889712,18.78040197,44.14332204,43.84606761
2550.425541,14333.25202,1715.019708,2491.516257,1894.626675,39.20278127,1080.121317,4.836089262,4.687622041,19.8272323,43.49058329,44.88645034
2560.484322,13802.10935,1579.495689,2679.004208,1948.356882,38.41686304,1106.816826,4.633902142,4.52937459,19.85131725,45.16960583,43.8411372
2705.908451,14534.67129,1583.350228,2636.526294,1976.680363,38.67292418,1149.44679,4.962049923,4.599672692,18.75095693,46.31775772,46.32825032
2731.738206,14038.22522,1721.669575,2462.833,2010.980851,37.0701144,1092.187762,4.622888284,4.477906851,19.17046046,46.02699303,47.09661744
2656.45871,13728.33433,1582.967177,2600.932029,2166.517382,36.1505925,1101.821614,4.822834663,4.488837408,19.24910882,44.73039302,45.29235797
2529.274797,13502.4126,1733.736464,2685.322185,2297.489803,36.5760466,1086.703058,4.571177944,4.674852814,19.8843475,43.80007451,45.04278891
2527.037514,14245.22251,1585.868062,2573.036264,2150.834929,37.32089418,1173.181154,4.940005684,4.780320673,19.48037863,42.42922331,45.97528
2526.308343,13219.54287,1730.775641,2536.619057,2120.549993,36.714527,1148.819225,4.856147701,4.659294202,19.90014899,45.80171556,46.65607588
2740.245096,14296.57152,1654.92382,2545.8462,2194.610081,36.94016851,1081.249708,4.963647478,4.722156751,19.62724052,42.7081575,46.28988283
2571.865906,13471.17898,1605.05822,2647.638239,2122.487666,38.97430738,1095.814074,4.542450309,4.556975089,18.68026106,44.62433874,43.63568602
2749.54582,14368.47326,1699.528216,2670.147164,2120.643059,36.20371095,1109.194561,4.919257686,4.790245369,19.07240945,44.14295519,44.33048191
2755.42857,13443.33827,1560.100399,2525.013624,1897.260241,38.8328429,1074.198729,4.740457376,4.471680996,19.3277463,42.67246786,46.34894322
2610.930176,13668.29177,1709.737138,2596.051255,1954.217876,37.67239103,1134.728786,4.842109079,4.750994124,18.52014688,42.38825089,43.92351389
2548.296217,14463.95492,1683.810956,2455.365642,1950.468056,36.18452838,1086.341114,4.611915073,4.540614998,18.70853397,44.76477044,43.63049083
2604.389448,14232.30359,1656.20046,2476.155602,1824.110541,36.56986568,1123.779708,4.959324095,4.459422642,20.1929397,43.70317323,45.63910774
2661.767522,14751.29524,1626.270106,2535.546655,1796.030865,39.18340726,1160.149687,4.812032778,4.68902171,19.34782334,42.57989252,46.18886331
2732.432186,13596.07187,1686.30202,2544.222808,1682.880596,37.6249036,1164.890504,4.809953529,4.383285508,19.90500577,46.1436875,47.22973098
2762.779522,14698.38845,1566.843202,2674.88143,1612.783886,39.20918634,1127.212001,4.901665093,4.466547573,20.28458405,45.24107359,43.94042414
2740.762168,14031.42869,1673.99216,2477.225937,1785.882796,38.37832583,1135.180943,4.947723942,4.573589324,19.77430201,43.85813713,43.67215283
2757.310018,14227.44851,1683.959902,2476.225493,1777.68379,36.57406807,1136.302649,4.531960065,4.4543733,19.13242392,44.31348394,44.97494542
2619.54546,13834.25774,1600.350306,2557.228764,1777.584796,37.62835019,1106.059503,4.935138816,4.707256502,19.65193589,43.19215933,44.97062747
2564.129921,13801.74823,1644.802206,2554.945135,1804.81186,36.59694989,1144.38029,4.933467917,4.516896244,18.97926411,42.71843756,45.11285752
2567.723388,13996.65764,1692.47542,2562.371445,1921.982879,37.54511046,1125.472239,4.896156024,4.430375523,20.2588082,44.32627554,43.39716505
2581.216484,14540.72518,1735.011405,2711.578183,1838.005724,36.38260356,1087.046484,4.554596959,4.366436273,19.77546902,42.91683538,43.61966494
2544.984646,14176.18625,1589.049414,2592.382498,1869.902173,36.76314386,1089.024588,4.520701702,4.595899146,18.58142089,42.74933049,46.82916486
2733.144781,14195.42631,1587.886868,2667.609685,1818.912792,39.1224974,1136.872195,4.674407743,4.668444179,19.47361992,43.26412391,46.21145992
2567.453483,14583.99939,1690.008071,2494.120747,1919.446797,38.19721567,1082.009891,4.569658712,4.71006583,19.70778157,43.91621589,44.67332373
2771.432881,13980.03252,1690.9088,2616.298605,1775.175066,40.05947767,1140.176755,4.968593482,4.505535279,20.17628097,45.79420232,46.04718288
2643.111266,13521.88695,1651.13326,2460.19024,1781.254191,36.98713451,1128.334867,4.783714548,4.593540212,19.63791135,42.96537145,46.0320309
2595.57461,14032.17079,1644.627472,2515.584591,1771.443053,39.10885173,1104.364609,4.728146139,4.668421305,18.70490582,42.63188546,44.80253713
2586.591041,14841.98011,1600.950735,2506.082877,1648.717854,36.91598242,1075.862578,4.680897209,4.478179586,18.64080802,45.64760072,45.34053297
2744.565892,14690.23571,1586.256901,2501.326262,1729.884013,39.44437913,1136.908965,4.748443898,4.722758576,19.42233091,44.34398943,43.26644104
2634.037335,14773.67852,1725.61848,2677.790637,1622.919315,38.24323173,1120.02415,4.690716324,4.675713884,20.03895063,46.4299646,45.32371667
2723.402122,13904.15429,1611.445212,2548.96258,1668.682779,37.5201885,1071.400132,4.599693351,4.512353373,18.92499892,42.6507898,44.33195607
2551.493984,14955.20551,1688.568762,2465.519164,1610.235783,39.59607279,1056.335074,4.645986171,4.473953071,19.40599503,42.6957477,46.29515458
2565.048778,14118.06573,1665.229215,2597.116985,1663.649865,37.56221723,1095.831268,4.957956566,4.693590384,18.77000327,42.25983904,43.21320348
2754.883575,14566.3214,1674.736574,2598.442525,1630.982977,37.31032495,1101.243523,4.732479668,4.638773644,18.86009348,45.91053566,47.18820987
2697.206933,14467.49304,1732.465489,2525.337998,1671.396577,39.43318088,1141.779024,4.65493208,4.599331261,19.90766238,46.27819829,46.48744747
2610.353959,14946.70054,1572.264051,2499.658419,1701.773035,37.46929004,1075.82427,4.86950075,4.415263636,19.51375568,42.61186032,45.82643243
2578.186727,14905.11042,1634.679491,2628.896304,1921.9052,36.61971041,1149.398254,4.81113021,4.404713266,18.98353977,44.43681356,46.58024015
2657.376804,13825.38854,1679.080667,2654.835122,1980.843964,38.47391747,1081.906902,4.91471856,4.379083879,18.932996,44.74884892,45.85886776
2633.883768,14766.41783,1658.360782,2670.539247,1884.427991,39.9148114,1119.992514,4.810477101,4.557706339,19.64985918,42.32243802,45.04307594
2629.921567,13885.47694,1603.054599,2467.330843,1979.490331,37.51725567,1104.73544,4.545144436,4.456830928,19.84165402,46.21388922,43.19740117
2589.30888,14643.99016,1603.585774,2649.903982,2083.238118,39.27430378,1137.502497,4.797703193,4.548553247,20.06702966,43.55303419,45.13786118
2723.099218,14136.91615,1657.959766,2577.535069,2068.228451,38.97092466,1111.653518,4.627241143,4.498890467,18.68506362,45.18453828,47.20843052
2523.926265,13877.57186,1631.959565,2480.033203,1934.929337,37.78899205,1066.676682,4.563044147,4.420937313,19.56078724,44.05373752,44.48006217
2741.684574,14452.69052,1599.079355,2637.442944,1860.900223,39.2314233,1132.941203,4.855615577,4.581064763,19.82221902,42.76664085,45.4616745
2639.497056,14451.85073,1692.145871,2469.719312,1856.875349,40.30540076,1090.745236,4.78350864,4.389096294,19.10300752,45.6660987,44.63874778
2564.371206,13603.39128,1678.85698,2586.351947,1899.414233,39.0097035,1062.197764,4.891557035,4.670698469,19.73787542,45.22817701,45.5862334
2656.117896,14348.54723,1630.4932,2473.486855,1742.541193,38.46848971,1046.879577,4.968858128,4.489607839,19.10879933,42.65960853,47.41526947
2596.077068,13633.98131,1740.650985,2451.499975,1724.341634,38.98955228,1110.483767,4.925312706,4.41174366,19.59008691,45.12939386,43.2205277
2532.221534,13796.41297,1711.979143,2529.568961,1550.548696,37.56022877,1076.841442,4.777317816,4.658709437,19.23603503,42.86137009,44.3253421
2585.823192,13890.69332,1713.958249,2479.937546,1635.065024,39.52743123,1100.361793,4.854240229,4.549907428,19.30670407,42.85988921,47.36231066
2590.936213,14231.93816,1679.033542,2458.189297,1565.297357,38.37907122,1130.030968,4.782314495,4.661690827,20.27634831,42.90924835,46.93711755
2530.566362,14858.87925,1683.097802,2625.012054,1449.078449,39.17391961,1078.309664,4.962180142,4.672353827,18.7765458,46.32175286,43.96187715
2705.724121,14190.92194,1601.364242,2602.79095,1567.473302,39.24337141,1109.936348,4.571424998,4.625655765,20.17438109,43.87675392,45.38174517
2522.901197,14102.87621,1682.780261,2627.213843,1473.03566,39.99569355,1099.395178,4.622957872,4.605235387,18.65021882,45.58184628,46.41749374
2579.431303,14261.59643,1599.349684,2529.456117,1570.54877,36.85693456,1045.601451,4.916130847,4.506838942,18.79634844,46.31983019,47.22771361
2666.28338,14557.87502,1670.054435,2676.101725,1690.5802,39.22641799,1130.106147,4.93988545,4.370927387,19.12979953,46.19658194,46.64592779
2588.965964,14739.44388,1669.536425,2478.949318,1786.562333,37.82125781,1093.501285,4.747039907,4.468734088,19.89704329,45.58876044,43.38292925
2686.130166,14261.95807,1671.617981,2646.737125,1915.950623,38.38264197,1088.791229,4.707544339,4.622236889,18.8502431,46.36040605,46.68196025
2671.462605,13630.16515,1585.001602,2619.058951,1971.133866,37.71505974,1056.958854,4.83934309,4.658572596,19.22498845,43.63462085,44.8334049
2696.025518,13447.58093,1693.549705,2496.697436,1974.99789,40.18514014,1103.772891,4.594469859,4.524386108,19.94411558,44.26957583,46.87190228
2768.299876,14118.21993,1661.616399,2570.533918,2133.748185,38.10167888,1060.215607,4.850495534,4.576475913,18.66354911,43.34265099,45.07128687
2662.330415,14359.20017,1723.481074,2471.822595,2059.882077,40.10540076,1073.325386,4.936795903,4.526602456,19.40647554,44.93620574,45.2931176
2636.226907,13478.38567,1598.225038,2541.494322,2021.628155,38.84161436,1041.974337,4.64040829,4.819138165,19.17837979,42.81092528,45.56991792
2682.520672,13479.30146,1617.128801,2565.123535,1891.892171,39.33353168,1067.235231,4.732934044,4.621698596,19.25556621,46.24292954,43.72205695
2746.072458,14351.92905,1646.474232,2578.265073,1999.743512,38.88660193,1093.446944,4.973413804,4.635906807,19.52381453,45.4357064,46.74029153
2746.394815,13562.6651,1640.693429,2563.679712,1827.696125,38.31648538,1033.107452,4.88681057,4.795789239,19.24807774,43.85436168,45.02298778
2567.099038,13605.2335,1609.790264,2468.415612,1894.920013,40.2497735,1040.025145,4.667174815,4.447600464,18.62627613,42.40645423,44.4096299
2660.11864,14534.42624,1599.404518,2455.400527,1717.789062,39.75344682,1111.384635,4.626810909,4.532061039,18.73105765,43.3959223,46.39301607
2539.369028,13654.95832,1702.641649,2638.098744,1722.414373,39.75677846,1081.111408,4.553997405,4.807240271,19.71243377,44.88616528,44.42086927
2717.301375,14905.24327,1668.642216,2535.450623,1665.913115,37.78440621,1067.812495,4.918087596,4.425206253,20.39134008,44.84969313,47.47968823
2691.436272,13692.44744,1613.268155,2549.846443,1706.088068,38.16230508,1100.881842,4.534737365,4.519317874,19.91690613,42.8819014,44.22451283
2620.587298,13897.58336,1737.629473,2540.247053,1642.473324,39.96938781,1102.199027,4.639671788,4.65491421,19.09667561,46.38560534,44.11515825
2694.501742,14856.47615,1688.181233,2628.203506,1672.979506,39.3938306,1061.515076,4.862365778,4.440648267,19.98814559,43.90110643,45.71734045
2552.435539,14513.48323,1703.001062,2462.775083,1787.278154,39.34990294,1037.811433,4.965227574,4.40996579,19.83261291,42.89445963,44.28594789
